period,stateid,stateDescription,sectorid,sectorName,price,price-units
2023-12,MS,Mississippi,OTH,other,,cents per kilowatt-hour
2023-12,MS,Mississippi,RES,residential,13.06,cents per kilowatt-hour
2023-12,MS,Mississippi,TRA,transportation,0,cents per kilowatt-hour
2023-12,MO,Missouri,ALL,all sectors,9.88,cents per kilowatt-hour
2023-12,MO,Missouri,COM,commercial,9.16,cents per kilowatt-hour
2023-12,MO,Missouri,IND,industrial,7.26,cents per kilowatt-hour
2023-12,MO,Missouri,OTH,other,,cents per kilowatt-hour
2023-12,MO,Missouri,RES,residential,11.33,cents per kilowatt-hour
2023-12,MO,Missouri,TRA,transportation,8.63,cents per kilowatt-hour
2023-12,MT,Montana,ALL,all sectors,10.84,cents per kilowatt-hour
2023-11,NH,New Hampshire,ALL,all sectors,21.39,cents per kilowatt-hour
2023-11,NH,New Hampshire,COM,commercial,19.38,cents per kilowatt-hour
2023-11,NH,New Hampshire,IND,industrial,15.95,cents per kilowatt-hour
2023-11,NH,New Hampshire,OTH,other,,cents per kilowatt-hour
2023-11,NH,New Hampshire,RES,residential,25.58,cents per kilowatt-hour
2023-11,NH,New Hampshire,TRA,transportation,0,cents per kilowatt-hour
2023-11,NJ,New Jersey,ALL,all sectors,14.75,cents per kilowatt-hour
2023-11,NJ,New Jersey,COM,commercial,13.64,cents per kilowatt-hour
2023-11,NJ,New Jersey,IND,industrial,10.71,cents per kilowatt-hour
2023-11,NJ,New Jersey,OTH,other,,cents per kilowatt-hour
2023-11,NJ,New Jersey,RES,residential,17.47,cents per kilowatt-hour
2023-11,NJ,New Jersey,TRA,transportation,11.59,cents per kilowatt-hour
2023-11,NM,New Mexico,ALL,all sectors,9.51,cents per kilowatt-hour
2023-11,NM,New Mexico,COM,commercial,10.91,cents per kilowatt-hour
2024-01,LA,Louisiana,TRA,transportation,10.48,cents per kilowatt-hour
2023-08,SD,South Dakota,COM,commercial,10.54,cents per kilowatt-hour
2023-08,SD,South Dakota,IND,industrial,8.36,cents per kilowatt-hour
2023-08,SD,South Dakota,OTH,other,,cents per kilowatt-hour
2023-08,SD,South Dakota,RES,residential,13.07,cents per kilowatt-hour
2023-08,SD,South Dakota,TRA,transportation,0,cents per kilowatt-hour
2023-08,TN,Tennessee,ALL,all sectors,10.77,cents per kilowatt-hour
2023-08,TN,Tennessee,COM,commercial,11.8,cents per kilowatt-hour
2023-08,TN,Tennessee,IND,industrial,6.41,cents per kilowatt-hour
2023-08,TN,Tennessee,OTH,other,,cents per kilowatt-hour
2023-08,TN,Tennessee,RES,residential,11.93,cents per kilowatt-hour
2023-08,TN,Tennessee,TRA,transportation,0,cents per kilowatt-hour
2023-08,TX,Texas,ALL,all sectors,11.42,cents per kilowatt-hour
2023-08,TX,Texas,COM,commercial,9.74,cents per kilowatt-hour
2023-08,TX,Texas,IND,industrial,9.19,cents per kilowatt-hour
2023-08,TX,Texas,OTH,other,,cents per kilowatt-hour
2023-08,TX,Texas,RES,residential,14.17,cents per kilowatt-hour
2023-08,TX,Texas,TRA,transportation,6.75,cents per kilowatt-hour
2023-08,UT,Utah,ALL,all sectors,9.67,cents per kilowatt-hour
2023-08,UT,Utah,COM,commercial,9.08,cents per kilowatt-hour
2023-08,UT,Utah,IND,industrial,7.32,cents per kilowatt-hour
2023-08,UT,Utah,OTH,other,,cents per kilowatt-hour
2023-08,UT,Utah,RES,residential,11.67,cents per kilowatt-hour
2023-08,UT,Utah,TRA,transportation,12.32,cents per kilowatt-hour
2023-08,VT,Vermont,ALL,all sectors,17.07,cents per kilowatt-hour
2023-08,VT,Vermont,COM,commercial,17.37,cents per kilowatt-hour
2023-08,VT,Vermont,IND,industrial,11.04,cents per kilowatt-hour
2023-08,VT,Vermont,OTH,other,,cents per kilowatt-hour
2023-08,VT,Vermont,RES,residential,20.47,cents per kilowatt-hour
2023-08,VT,Vermont,TRA,transportation,0,cents per kilowatt-hour
2023-08,VA,Virginia,ALL,all sectors,10.47,cents per kilowatt-hour
2023-08,VA,Virginia,COM,commercial,8.65,cents per kilowatt-hour
2023-08,VA,Virginia,IND,industrial,8.62,cents per kilowatt-hour
2023-08,VA,Virginia,OTH,other,,cents per kilowatt-hour
2023-08,VA,Virginia,RES,residential,13.85,cents per kilowatt-hour
2023-08,VA,Virginia,TRA,transportation,10.36,cents per kilowatt-hour
2023-08,WA,Washington,ALL,all sectors,9.54,cents per kilowatt-hour
2023-08,WA,Washington,COM,commercial,9.82,cents per kilowatt-hour
2023-08,WA,Washington,IND,industrial,6.61,cents per kilowatt-hour
2023-08,WA,Washington,OTH,other,,cents per kilowatt-hour
2023-08,WA,Washington,RES,residential,11.14,cents per kilowatt-hour
2023-08,WA,Washington,TRA,transportation,10.19,cents per kilowatt-hour
2023-08,WV,West Virginia,ALL,all sectors,10.14,cents per kilowatt-hour
2023-08,WV,West Virginia,COM,commercial,10.45,cents per kilowatt-hour
2023-08,WV,West Virginia,IND,industrial,7.08,cents per kilowatt-hour
2023-08,WV,West Virginia,OTH,other,,cents per kilowatt-hour
2023-08,WV,West Virginia,RES,residential,14.2,cents per kilowatt-hour
2023-08,WV,West Virginia,TRA,transportation,0,cents per kilowatt-hour
2023-08,WI,Wisconsin,ALL,all sectors,13.37,cents per kilowatt-hour
2023-08,WI,Wisconsin,COM,commercial,13.23,cents per kilowatt-hour
2023-08,WI,Wisconsin,IND,industrial,9.58,cents per kilowatt-hour
2023-08,WI,Wisconsin,OTH,other,,cents per kilowatt-hour
2023-08,WI,Wisconsin,RES,residential,17.19,cents per kilowatt-hour
2023-08,WI,Wisconsin,TRA,transportation,18.57,cents per kilowatt-hour
2023-08,WY,Wyoming,ALL,all sectors,8.76,cents per kilowatt-hour
2023-08,WY,Wyoming,COM,commercial,9.27,cents per kilowatt-hour
2023-08,WY,Wyoming,IND,industrial,7.36,cents per kilowatt-hour
2023-08,WY,Wyoming,OTH,other,,cents per kilowatt-hour
2023-08,WY,Wyoming,RES,residential,12.45,cents per kilowatt-hour
2023-08,WY,Wyoming,TRA,transportation,0,cents per kilowatt-hour
2023-08,NEW,New England,ALL,all sectors,22.14,cents per kilowatt-hour
2023-02,WSC,West South Central,IND,industrial,6.53,cents per kilowatt-hour
2023-02,WSC,West South Central,OTH,other,,cents per kilowatt-hour
2023-02,WSC,West South Central,RES,residential,13.89,cents per kilowatt-hour
2023-02,WSC,West South Central,TRA,transportation,7.35,cents per kilowatt-hour
2023-02,MTN,Mountain,ALL,all sectors,10.52,cents per kilowatt-hour
2023-02,MTN,Mountain,COM,commercial,10.37,cents per kilowatt-hour
2023-02,MTN,Mountain,IND,industrial,7.45,cents per kilowatt-hour
2023-02,MTN,Mountain,OTH,other,,cents per kilowatt-hour
2023-02,MTN,Mountain,RES,residential,13,cents per kilowatt-hour
2023-02,MTN,Mountain,TRA,transportation,12.94,cents per kilowatt-hour
2023-02,PACC,Pacific Contiguous,ALL,all sectors,17.1,cents per kilowatt-hour
2023-02,PACC,Pacific Contiguous,COM,commercial,17.4,cents per kilowatt-hour
2023-02,PACC,Pacific Contiguous,IND,industrial,11.68,cents per kilowatt-hour
2023-02,PACC,Pacific Contiguous,OTH,other,,cents per kilowatt-hour
2023-02,PACC,Pacific Contiguous,RES,residential,19.38,cents per kilowatt-hour
2023-02,PACC,Pacific Contiguous,TRA,transportation,11.8,cents per kilowatt-hour
2023-02,PACN,Pacific Noncontiguous,ALL,all sectors,32.41,cents per kilowatt-hour
2023-02,PACN,Pacific Noncontiguous,COM,commercial,30.6,cents per kilowatt-hour
2023-02,PACN,Pacific Noncontiguous,IND,industrial,32.82,cents per kilowatt-hour
2023-02,PACN,Pacific Noncontiguous,OTH,other,,cents per kilowatt-hour
2023-02,PACN,Pacific Noncontiguous,RES,residential,34.05,cents per kilowatt-hour
2023-02,PACN,Pacific Noncontiguous,TRA,transportation,0,cents per kilowatt-hour
2023-02,US,U.S. Total,ALL,all sectors,12.67,cents per kilowatt-hour
2023-02,US,U.S. Total,COM,commercial,12.53,cents per kilowatt-hour
2023-02,US,U.S. Total,IND,industrial,8.01,cents per kilowatt-hour
2023-02,US,U.S. Total,OTH,other,,cents per kilowatt-hour
2023-02,US,U.S. Total,RES,residential,15.98,cents per kilowatt-hour
2023-02,US,U.S. Total,TRA,transportation,13.14,cents per kilowatt-hour
2023-04,AL,Alabama,ALL,all sectors,10.71,cents per kilowatt-hour
2023-04,AL,Alabama,COM,commercial,12.74,cents per kilowatt-hour
2023-04,AL,Alabama,IND,industrial,6.42,cents per kilowatt-hour
2023-04,AL,Alabama,OTH,other,,cents per kilowatt-hour
2023-04,AL,Alabama,RES,residential,14.54,cents per kilowatt-hour
2023-04,AL,Alabama,TRA,transportation,0,cents per kilowatt-hour
2023-04,AK,Alaska,ALL,all sectors,21.36,cents per kilowatt-hour
2023-04,AK,Alaska,COM,commercial,21.08,cents per kilowatt-hour
2023-04,AK,Alaska,IND,industrial,18.85,cents per kilowatt-hour
2023-04,AK,Alaska,OTH,other,,cents per kilowatt-hour
2023-04,AK,Alaska,RES,residential,23.44,cents per kilowatt-hour
2023-04,AK,Alaska,TRA,transportation,0,cents per kilowatt-hour
2023-04,AZ,Arizona,ALL,all sectors,11.78,cents per kilowatt-hour
2023-04,AZ,Arizona,COM,commercial,11.49,cents per kilowatt-hour
2023-04,AZ,Arizona,IND,industrial,7.53,cents per kilowatt-hour
2023-04,AZ,Arizona,OTH,other,,cents per kilowatt-hour
2023-04,AZ,Arizona,RES,residential,14.12,cents per kilowatt-hour
2023-04,AZ,Arizona,TRA,transportation,9.28,cents per kilowatt-hour
2023-04,AR,Arkansas,ALL,all sectors,9.22,cents per kilowatt-hour
2023-04,AR,Arkansas,COM,commercial,10.26,cents per kilowatt-hour
2023-06,AL,Alabama,ALL,all sectors,11.76,cents per kilowatt-hour
2023-08,ME,Maine,IND,industrial,12.59,cents per kilowatt-hour
2023-08,ME,Maine,OTH,other,,cents per kilowatt-hour
2023-08,ME,Maine,RES,residential,25.37,cents per kilowatt-hour
2023-08,ME,Maine,TRA,transportation,0,cents per kilowatt-hour
2023-08,MD,Maryland,ALL,all sectors,14.14,cents per kilowatt-hour
2023-08,MD,Maryland,COM,commercial,12.45,cents per kilowatt-hour
2023-08,MD,Maryland,IND,industrial,10.02,cents per kilowatt-hour
2023-08,MD,Maryland,OTH,other,,cents per kilowatt-hour
2023-08,MD,Maryland,RES,residential,16.39,cents per kilowatt-hour
2023-08,MD,Maryland,TRA,transportation,11.17,cents per kilowatt-hour
2023-08,MA,Massachusetts,ALL,all sectors,22.32,cents per kilowatt-hour
2023-08,MA,Massachusetts,COM,commercial,18.53,cents per kilowatt-hour
2023-08,MA,Massachusetts,IND,industrial,17.67,cents per kilowatt-hour
2023-08,MA,Massachusetts,OTH,other,,cents per kilowatt-hour
2023-08,MA,Massachusetts,RES,residential,28.02,cents per kilowatt-hour
2023-08,MA,Massachusetts,TRA,transportation,6.75,cents per kilowatt-hour
2023-08,MI,Michigan,ALL,all sectors,14.03,cents per kilowatt-hour
2023-08,MI,Michigan,COM,commercial,13.58,cents per kilowatt-hour
2023-08,MI,Michigan,IND,industrial,8.13,cents per kilowatt-hour
2023-08,MI,Michigan,OTH,other,,cents per kilowatt-hour
2023-08,MI,Michigan,RES,residential,19.57,cents per kilowatt-hour
2023-01,ND,North Dakota,OTH,other,,cents per kilowatt-hour
2023-01,ND,North Dakota,RES,residential,9.95,cents per kilowatt-hour
2023-01,ND,North Dakota,TRA,transportation,0,cents per kilowatt-hour
2023-01,OH,Ohio,ALL,all sectors,10.96,cents per kilowatt-hour
2023-01,OH,Ohio,COM,commercial,10.47,cents per kilowatt-hour
2023-01,OH,Ohio,IND,industrial,7.42,cents per kilowatt-hour
2023-01,OH,Ohio,OTH,other,,cents per kilowatt-hour
2023-01,OH,Ohio,RES,residential,14.3,cents per kilowatt-hour
2023-01,OH,Ohio,TRA,transportation,5.51,cents per kilowatt-hour
2023-01,OK,Oklahoma,ALL,all sectors,8.8,cents per kilowatt-hour
2023-01,OK,Oklahoma,COM,commercial,9.02,cents per kilowatt-hour
2023-01,OK,Oklahoma,IND,industrial,6.29,cents per kilowatt-hour
2023-04,RI,Rhode Island,IND,industrial,17.93,cents per kilowatt-hour
2023-04,RI,Rhode Island,OTH,other,,cents per kilowatt-hour
2023-04,RI,Rhode Island,RES,residential,23.54,cents per kilowatt-hour
2023-04,RI,Rhode Island,TRA,transportation,16.69,cents per kilowatt-hour
2023-04,SC,South Carolina,ALL,all sectors,10.14,cents per kilowatt-hour
2023-04,SC,South Carolina,COM,commercial,10.26,cents per kilowatt-hour
2023-04,SC,South Carolina,IND,industrial,6.32,cents per kilowatt-hour
2023-04,SC,South Carolina,OTH,other,,cents per kilowatt-hour
2023-04,SC,South Carolina,RES,residential,13.9,cents per kilowatt-hour
2023-04,SC,South Carolina,TRA,transportation,0,cents per kilowatt-hour
2023-04,SD,South Dakota,ALL,all sectors,10.18,cents per kilowatt-hour
2023-04,SD,South Dakota,COM,commercial,9.77,cents per kilowatt-hour
2023-04,SD,South Dakota,IND,industrial,7.88,cents per kilowatt-hour
2023-04,SD,South Dakota,OTH,other,,cents per kilowatt-hour
2023-04,SD,South Dakota,RES,residential,11.92,cents per kilowatt-hour
2023-04,SD,South Dakota,TRA,transportation,0,cents per kilowatt-hour
2023-04,TN,Tennessee,ALL,all sectors,10.09,cents per kilowatt-hour
2023-04,TN,Tennessee,COM,commercial,11.34,cents per kilowatt-hour
2023-04,TN,Tennessee,IND,industrial,5.78,cents per kilowatt-hour
2023-04,TN,Tennessee,OTH,other,,cents per kilowatt-hour
2023-04,TN,Tennessee,RES,residential,11.86,cents per kilowatt-hour
2023-04,TN,Tennessee,TRA,transportation,0,cents per kilowatt-hour
2023-04,TX,Texas,ALL,all sectors,8.94,cents per kilowatt-hour
2023-04,TX,Texas,COM,commercial,8.09,cents per kilowatt-hour
2023-04,TX,Texas,IND,industrial,5.6,cents per kilowatt-hour
2023-04,TX,Texas,OTH,other,,cents per kilowatt-hour
2023-04,TX,Texas,RES,residential,14.36,cents per kilowatt-hour
2023-04,TX,Texas,TRA,transportation,7.14,cents per kilowatt-hour
2023-04,UT,Utah,ALL,all sectors,8.84,cents per kilowatt-hour
2023-04,UT,Utah,COM,commercial,8.53,cents per kilowatt-hour
2023-04,UT,Utah,IND,industrial,6.92,cents per kilowatt-hour
2023-04,UT,Utah,OTH,other,,cents per kilowatt-hour
2023-04,UT,Utah,RES,residential,10.84,cents per kilowatt-hour
2023-04,UT,Utah,TRA,transportation,12.2,cents per kilowatt-hour
2023-04,VT,Vermont,ALL,all sectors,17.23,cents per kilowatt-hour
2023-04,VT,Vermont,COM,commercial,17.77,cents per kilowatt-hour
2023-04,VT,Vermont,IND,industrial,10.84,cents per kilowatt-hour
2023-04,VT,Vermont,OTH,other,,cents per kilowatt-hour
2023-04,VT,Vermont,RES,residential,20.75,cents per kilowatt-hour
2023-10,OK,Oklahoma,RES,residential,13.04,cents per kilowatt-hour
2023-10,OK,Oklahoma,TRA,transportation,0,cents per kilowatt-hour
2023-10,OR,Oregon,ALL,all sectors,10.32,cents per kilowatt-hour
2023-10,OR,Oregon,COM,commercial,9.91,cents per kilowatt-hour
2023-10,OR,Oregon,IND,industrial,7.48,cents per kilowatt-hour
2023-10,OR,Oregon,OTH,other,,cents per kilowatt-hour
2023-10,OR,Oregon,RES,residential,13.29,cents per kilowatt-hour
2023-10,OR,Oregon,TRA,transportation,11.66,cents per kilowatt-hour
2023-10,PA,Pennsylvania,ALL,all sectors,12.18,cents per kilowatt-hour
2023-10,PA,Pennsylvania,COM,commercial,11.19,cents per kilowatt-hour
2023-10,PA,Pennsylvania,IND,industrial,7.63,cents per kilowatt-hour
2023-10,PA,Pennsylvania,OTH,other,,cents per kilowatt-hour
2023-10,PA,Pennsylvania,RES,residential,18.44,cents per kilowatt-hour
2023-10,PA,Pennsylvania,TRA,transportation,10.83,cents per kilowatt-hour
2023-10,RI,Rhode Island,ALL,all sectors,23.64,cents per kilowatt-hour
2023-10,RI,Rhode Island,COM,commercial,19.77,cents per kilowatt-hour
2023-10,RI,Rhode Island,IND,industrial,18.87,cents per kilowatt-hour
2023-10,RI,Rhode Island,OTH,other,,cents per kilowatt-hour
2023-10,RI,Rhode Island,RES,residential,30.08,cents per kilowatt-hour
2023-10,RI,Rhode Island,TRA,transportation,17.42,cents per kilowatt-hour
2023-10,SC,South Carolina,ALL,all sectors,10.14,cents per kilowatt-hour
2023-10,SC,South Carolina,COM,commercial,10.06,cents per kilowatt-hour
2023-10,SC,South Carolina,IND,industrial,6.52,cents per kilowatt-hour
2023-10,SC,South Carolina,OTH,other,,cents per kilowatt-hour
2023-10,SC,South Carolina,RES,residential,14,cents per kilowatt-hour
2023-10,SC,South Carolina,TRA,transportation,0,cents per kilowatt-hour
2023-10,SD,South Dakota,ALL,all sectors,10.65,cents per kilowatt-hour
2023-10,SD,South Dakota,COM,commercial,10.41,cents per kilowatt-hour
2023-10,SD,South Dakota,IND,industrial,8.07,cents per kilowatt-hour
2023-10,SD,South Dakota,OTH,other,,cents per kilowatt-hour
2023-10,SD,South Dakota,RES,residential,13.05,cents per kilowatt-hour
2023-10,SD,South Dakota,TRA,transportation,0,cents per kilowatt-hour
2023-10,TN,Tennessee,ALL,all sectors,10.61,cents per kilowatt-hour
2023-10,TN,Tennessee,COM,commercial,11.57,cents per kilowatt-hour
2023-03,PACC,Pacific Contiguous,IND,industrial,12.2,cents per kilowatt-hour
2023-03,PACC,Pacific Contiguous,OTH,other,,cents per kilowatt-hour
2023-03,PACC,Pacific Contiguous,RES,residential,21.13,cents per kilowatt-hour
2023-03,PACC,Pacific Contiguous,TRA,transportation,11.63,cents per kilowatt-hour
2023-03,PACN,Pacific Noncontiguous,ALL,all sectors,32.43,cents per kilowatt-hour
2023-03,PACN,Pacific Noncontiguous,COM,commercial,30.92,cents per kilowatt-hour
2023-03,PACN,Pacific Noncontiguous,IND,industrial,32.27,cents per kilowatt-hour
2023-03,PACN,Pacific Noncontiguous,OTH,other,,cents per kilowatt-hour
2023-03,PACN,Pacific Noncontiguous,RES,residential,34.25,cents per kilowatt-hour
2023-03,PACN,Pacific Noncontiguous,TRA,transportation,0,cents per kilowatt-hour
2023-03,US,U.S. Total,ALL,all sectors,12.46,cents per kilowatt-hour
2023-03,US,U.S. Total,COM,commercial,12.36,cents per kilowatt-hour
2023-03,US,U.S. Total,IND,industrial,7.8,cents per kilowatt-hour
2023-03,US,U.S. Total,OTH,other,,cents per kilowatt-hour
2023-03,US,U.S. Total,RES,residential,16.04,cents per kilowatt-hour
2023-03,US,U.S. Total,TRA,transportation,12.28,cents per kilowatt-hour
2023-12,AL,Alabama,ALL,all sectors,11.19,cents per kilowatt-hour
2023-12,AL,Alabama,COM,commercial,13.27,cents per kilowatt-hour
2023-12,AL,Alabama,IND,industrial,6.8,cents per kilowatt-hour
2023-12,AL,Alabama,OTH,other,,cents per kilowatt-hour
2023-12,AL,Alabama,RES,residential,14.16,cents per kilowatt-hour
2023-12,AL,Alabama,TRA,transportation,0,cents per kilowatt-hour
2023-12,AK,Alaska,ALL,all sectors,22.17,cents per kilowatt-hour
2023-12,AK,Alaska,COM,commercial,21.16,cents per kilowatt-hour
2023-12,AK,Alaska,IND,industrial,20.55,cents per kilowatt-hour
2023-12,AK,Alaska,OTH,other,,cents per kilowatt-hour
2023-12,AK,Alaska,RES,residential,24.22,cents per kilowatt-hour
2023-12,AK,Alaska,TRA,transportation,0,cents per kilowatt-hour
2023-05,GA,Georgia,COM,commercial,10.26,cents per kilowatt-hour
2023-05,GA,Georgia,IND,industrial,6.12,cents per kilowatt-hour
2023-05,GA,Georgia,OTH,other,,cents per kilowatt-hour
2023-05,GA,Georgia,RES,residential,13.96,cents per kilowatt-hour
2023-05,GA,Georgia,TRA,transportation,5.94,cents per kilowatt-hour
2023-05,HI,Hawaii,ALL,all sectors,38.49,cents per kilowatt-hour
2023-05,HI,Hawaii,COM,commercial,38.92,cents per kilowatt-hour
2023-05,HI,Hawaii,IND,industrial,35.35,cents per kilowatt-hour
2023-05,HI,Hawaii,OTH,other,,cents per kilowatt-hour
2023-05,HI,Hawaii,RES,residential,42.26,cents per kilowatt-hour
2023-05,HI,Hawaii,TRA,transportation,0,cents per kilowatt-hour
2023-05,ID,Idaho,ALL,all sectors,8.38,cents per kilowatt-hour
2023-05,ID,Idaho,COM,commercial,8.41,cents per kilowatt-hour
2023-05,ID,Idaho,IND,industrial,6.56,cents per kilowatt-hour
2023-10,TN,Tennessee,IND,industrial,6.15,cents per kilowatt-hour
2023-10,TN,Tennessee,OTH,other,,cents per kilowatt-hour
2023-10,TN,Tennessee,RES,residential,12.49,cents per kilowatt-hour
2023-10,TN,Tennessee,TRA,transportation,0,cents per kilowatt-hour
2023-10,TX,Texas,ALL,all sectors,9.93,cents per kilowatt-hour
2023-10,TX,Texas,COM,commercial,8.82,cents per kilowatt-hour
2023-10,TX,Texas,IND,industrial,6.5,cents per kilowatt-hour
2023-10,TX,Texas,OTH,other,,cents per kilowatt-hour
2023-10,TX,Texas,RES,residential,14.89,cents per kilowatt-hour
2023-10,TX,Texas,TRA,transportation,7.17,cents per kilowatt-hour
2023-10,UT,Utah,ALL,all sectors,9.08,cents per kilowatt-hour
2023-10,UT,Utah,COM,commercial,8.73,cents per kilowatt-hour
2023-10,UT,Utah,IND,industrial,7.38,cents per kilowatt-hour
2023-10,UT,Utah,OTH,other,,cents per kilowatt-hour
2023-10,UT,Utah,RES,residential,11.23,cents per kilowatt-hour
2023-10,UT,Utah,TRA,transportation,12.32,cents per kilowatt-hour
